memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
AT,Austria,26/06/2023,02/07/2023,€422.06,national currency/100kg,26,Legs,Selling price
AT,Austria,26/06/2023,02/07/2023,€354.76,national currency/100kg,26,Whole broiler (65%),Selling price
AT,Austria,26/06/2023,02/07/2023,€876.71,national currency/100kg,26,Breast Fillet,Selling price
AT,Austria,19/06/2023,25/06/2023,€440.75,national currency/100kg,25,Legs,Selling price
AT,Austria,19/06/2023,25/06/2023,€878.33,national currency/100kg,25,Breast Fillet,Selling price
AT,Austria,19/06/2023,25/06/2023,€350.83,national currency/100kg,25,Whole broiler (65%),Selling price
AT,Austria,12/06/2023,18/06/2023,€358.56,national currency/100kg,24,Whole broiler (65%),Selling price
AT,Austria,12/06/2023,18/06/2023,€414.47,national currency/100kg,24,Legs,Selling price
AT,Austria,12/06/2023,18/06/2023,€884.51,national currency/100kg,24,Breast Fillet,Selling price
AT,Austria,05/06/2023,11/06/2023,€358.41,national currency/100kg,23,Whole broiler (65%),Selling price
AT,Austria,05/06/2023,11/06/2023,€415.94,national currency/100kg,23,Legs,Selling price
AT,Austria,05/06/2023,11/06/2023,€872.85,national currency/100kg,23,Breast Fillet,Selling price
AT,Austria,29/05/2023,04/06/2023,€900.02,national currency/100kg,22,Breast Fillet,Selling price
AT,Austria,29/05/2023,04/06/2023,€367.10,national currency/100kg,22,Whole broiler (65%),Selling price
AT,Austria,29/05/2023,04/06/2023,€458.72,national currency/100kg,22,Legs,Selling price
AT,Austria,22/05/2023,28/05/2023,€364.67,national currency/100kg,21,Whole broiler (65%),Selling price
AT,Austria,22/05/2023,28/05/2023,€495.64,national currency/100kg,21,Legs,Selling price
AT,Austria,22/05/2023,28/05/2023,€898.00,national currency/100kg,21,Breast Fillet,Selling price
AT,Austria,15/05/2023,21/05/2023,€911.13,national currency/100kg,20,Breast Fillet,Selling price
AT,Austria,15/05/2023,21/05/2023,€365.19,national currency/100kg,20,Whole broiler (65%),Selling price
AT,Austria,15/05/2023,21/05/2023,€485.53,national currency/100kg,20,Legs,Selling price
AT,Austria,08/05/2023,14/05/2023,€907.53,national currency/100kg,19,Breast Fillet,Selling price
AT,Austria,08/05/2023,14/05/2023,€488.62,national currency/100kg,19,Legs,Selling price
AT,Austria,08/05/2023,14/05/2023,€363.57,national currency/100kg,19,Whole broiler (65%),Selling price
AT,Austria,01/05/2023,07/05/2023,€915.03,national currency/100kg,18,Breast Fillet,Selling price
AT,Austria,01/05/2023,07/05/2023,€365.18,national currency/100kg,18,Whole broiler (65%),Selling price
AT,Austria,01/05/2023,07/05/2023,€474.74,national currency/100kg,18,Legs,Selling price
AT,Austria,24/04/2023,30/04/2023,€899.05,national currency/100kg,17,Breast Fillet,Selling price
AT,Austria,24/04/2023,30/04/2023,€416.97,national currency/100kg,17,Legs,Selling price
AT,Austria,24/04/2023,30/04/2023,€367.37,national currency/100kg,17,Whole broiler (65%),Selling price
AT,Austria,17/04/2023,23/04/2023,€371.67,national currency/100kg,16,Whole broiler (65%),Selling price
AT,Austria,17/04/2023,23/04/2023,€506.96,national currency/100kg,16,Legs,Selling price
AT,Austria,17/04/2023,23/04/2023,€935.60,national currency/100kg,16,Breast Fillet,Selling price
AT,Austria,10/04/2023,16/04/2023,€516.80,national currency/100kg,15,Legs,Selling price
AT,Austria,10/04/2023,16/04/2023,€926.38,national currency/100kg,15,Breast Fillet,Selling price
AT,Austria,10/04/2023,16/04/2023,€371.84,national currency/100kg,15,Whole broiler (65%),Selling price
AT,Austria,03/04/2023,09/04/2023,€957.70,national currency/100kg,14,Breast Fillet,Selling price
AT,Austria,03/04/2023,09/04/2023,€379.09,national currency/100kg,14,Whole broiler (65%),Selling price
AT,Austria,03/04/2023,09/04/2023,€538.83,national currency/100kg,14,Legs,Selling price
AT,Austria,27/03/2023,02/04/2023,€455.16,national currency/100kg,13,Legs,Selling price
AT,Austria,27/03/2023,02/04/2023,€902.92,national currency/100kg,13,Breast Fillet,Selling price
AT,Austria,27/03/2023,02/04/2023,€366.93,national currency/100kg,13,Whole broiler (65%),Selling price
AT,Austria,20/03/2023,26/03/2023,€402.55,national currency/100kg,12,Legs,Selling price
AT,Austria,20/03/2023,26/03/2023,€369.54,national currency/100kg,12,Whole broiler (65%),Selling price
AT,Austria,20/03/2023,26/03/2023,€934.23,national currency/100kg,12,Breast Fillet,Selling price
AT,Austria,13/03/2023,19/03/2023,€375.79,national currency/100kg,11,Whole broiler (65%),Selling price
AT,Austria,13/03/2023,19/03/2023,€439.81,national currency/100kg,11,Legs,Selling price
AT,Austria,13/03/2023,19/03/2023,€933.10,national currency/100kg,11,Breast Fillet,Selling price
AT,Austria,06/03/2023,12/03/2023,€510.58,national currency/100kg,10,Legs,Selling price
AT,Austria,06/03/2023,12/03/2023,€374.93,national currency/100kg,10,Whole broiler (65%),Selling price
AT,Austria,06/03/2023,12/03/2023,€933.10,national currency/100kg,10,Breast Fillet,Selling price
AT,Austria,27/02/2023,05/03/2023,€369.15,national currency/100kg,9,Whole broiler (65%),Selling price
AT,Austria,27/02/2023,05/03/2023,€927.88,national currency/100kg,9,Breast Fillet,Selling price
AT,Austria,27/02/2023,05/03/2023,€496.14,national currency/100kg,9,Legs,Selling price
AT,Austria,20/02/2023,26/02/2023,€365.62,national currency/100kg,8,Whole broiler (65%),Selling price
AT,Austria,20/02/2023,26/02/2023,€930.73,national currency/100kg,8,Breast Fillet,Selling price
AT,Austria,20/02/2023,26/02/2023,€471.83,national currency/100kg,8,Legs,Selling price
AT,Austria,13/02/2023,19/02/2023,€364.15,national currency/100kg,7,Whole broiler (65%),Selling price
AT,Austria,13/02/2023,19/02/2023,€466.81,national currency/100kg,7,Legs,Selling price
AT,Austria,13/02/2023,19/02/2023,€929.26,national currency/100kg,7,Breast Fillet,Selling price
AT,Austria,06/02/2023,12/02/2023,€373.94,national currency/100kg,6,Whole broiler (65%),Selling price
AT,Austria,06/02/2023,12/02/2023,€463.42,national currency/100kg,6,Legs,Selling price
AT,Austria,06/02/2023,12/02/2023,€932.11,national currency/100kg,6,Breast Fillet,Selling price
AT,Austria,30/01/2023,05/02/2023,€941.10,national currency/100kg,5,Breast Fillet,Selling price
AT,Austria,30/01/2023,05/02/2023,€449.29,national currency/100kg,5,Legs,Selling price
AT,Austria,30/01/2023,05/02/2023,€377.24,national currency/100kg,5,Whole broiler (65%),Selling price
AT,Austria,23/01/2023,29/01/2023,€370.92,national currency/100kg,4,Whole broiler (65%),Selling price
AT,Austria,23/01/2023,29/01/2023,€466.57,national currency/100kg,4,Legs,Selling price
AT,Austria,23/01/2023,29/01/2023,€934.07,national currency/100kg,4,Breast Fillet,Selling price
AT,Austria,16/01/2023,22/01/2023,€492.41,national currency/100kg,3,Legs,Selling price
AT,Austria,16/01/2023,22/01/2023,€368.38,national currency/100kg,3,Whole broiler (65%),Selling price
AT,Austria,16/01/2023,22/01/2023,€927.45,national currency/100kg,3,Breast Fillet,Selling price
AT,Austria,09/01/2023,15/01/2023,€520.21,national currency/100kg,2,Legs,Selling price
AT,Austria,09/01/2023,15/01/2023,€936.44,national currency/100kg,2,Breast Fillet,Selling price
AT,Austria,09/01/2023,15/01/2023,€370.08,national currency/100kg,2,Whole broiler (65%),Selling price
AT,Austria,02/01/2023,08/01/2023,€506.87,national currency/100kg,1,Legs,Selling price
AT,Austria,02/01/2023,08/01/2023,€938.78,national currency/100kg,1,Breast Fillet,Selling price
AT,Austria,02/01/2023,08/01/2023,€375.72,national currency/100kg,1,Whole broiler (65%),Selling price
AT,Austria,26/12/2022,01/01/2023,€502.96,national currency/100kg,52,Legs,Selling price
AT,Austria,26/12/2022,01/01/2023,€377.19,national currency/100kg,0,Whole broiler (65%),Selling price
AT,Austria,26/12/2022,01/01/2023,€502.96,national currency/100kg,0,Legs,Selling price
AT,Austria,26/12/2022,01/01/2023,€932.05,national currency/100kg,52,Breast Fillet,Selling price
AT,Austria,26/12/2022,01/01/2023,€377.19,national currency/100kg,52,Whole broiler (65%),Selling price
AT,Austria,26/12/2022,01/01/2023,€932.05,national currency/100kg,0,Breast Fillet,Selling price
AT,Austria,19/12/2022,25/12/2022,€522.43,national currency/100kg,51,Legs,Selling price
AT,Austria,19/12/2022,25/12/2022,€377.83,national currency/100kg,51,Whole broiler (65%),Selling price
AT,Austria,19/12/2022,25/12/2022,€935.35,national currency/100kg,51,Breast Fillet,Selling price
AT,Austria,12/12/2022,18/12/2022,€511.72,national currency/100kg,50,Legs,Selling price
AT,Austria,12/12/2022,18/12/2022,€911.95,national currency/100kg,50,Breast Fillet,Selling price
AT,Austria,12/12/2022,18/12/2022,€374.58,national currency/100kg,50,Whole broiler (65%),Selling price
AT,Austria,05/12/2022,11/12/2022,€941.19,national currency/100kg,49,Breast Fillet,Selling price
AT,Austria,05/12/2022,11/12/2022,€523.59,national currency/100kg,49,Legs,Selling price
AT,Austria,05/12/2022,11/12/2022,€375.84,national currency/100kg,49,Whole broiler (65%),Selling price
AT,Austria,28/11/2022,04/12/2022,€374.25,national currency/100kg,48,Whole broiler (65%),Selling price
AT,Austria,28/11/2022,04/12/2022,€496.87,national currency/100kg,48,Legs,Selling price
AT,Austria,28/11/2022,04/12/2022,€939.93,national currency/100kg,48,Breast Fillet,Selling price
AT,Austria,21/11/2022,27/11/2022,€935.95,national currency/100kg,47,Breast Fillet,Selling price
AT,Austria,21/11/2022,27/11/2022,€363.00,national currency/100kg,47,Whole broiler (65%),Selling price
AT,Austria,21/11/2022,27/11/2022,€494.64,national currency/100kg,47,Legs,Selling price
AT,Austria,14/11/2022,20/11/2022,€376.80,national currency/100kg,46,Whole broiler (65%),Selling price
AT,Austria,14/11/2022,20/11/2022,€814.60,national currency/100kg,46,Breast Fillet,Selling price
AT,Austria,14/11/2022,20/11/2022,€471.57,national currency/100kg,46,Legs,Selling price
AT,Austria,07/11/2022,13/11/2022,€434.72,national currency/100kg,45,Legs,Selling price
AT,Austria,07/11/2022,13/11/2022,€857.90,national currency/100kg,45,Breast Fillet,Selling price
AT,Austria,07/11/2022,13/11/2022,€376.03,national currency/100kg,45,Whole broiler (65%),Selling price
AT,Austria,31/10/2022,06/11/2022,€924.72,national currency/100kg,44,Breast Fillet,Selling price
AT,Austria,31/10/2022,06/11/2022,€532.35,national currency/100kg,44,Legs,Selling price
AT,Austria,31/10/2022,06/11/2022,€374.87,national currency/100kg,44,Whole broiler (65%),Selling price
AT,Austria,24/10/2022,30/10/2022,€512.11,national currency/100kg,43,Legs,Selling price
AT,Austria,24/10/2022,30/10/2022,€330.94,national currency/100kg,43,Whole broiler (65%),Selling price
AT,Austria,24/10/2022,30/10/2022,€938.86,national currency/100kg,43,Breast Fillet,Selling price
AT,Austria,17/10/2022,23/10/2022,€441.70,national currency/100kg,42,Legs,Selling price
AT,Austria,17/10/2022,23/10/2022,€930.23,national currency/100kg,42,Breast Fillet,Selling price
AT,Austria,17/10/2022,23/10/2022,€369.29,national currency/100kg,42,Whole broiler (65%),Selling price
AT,Austria,10/10/2022,16/10/2022,€473.44,national currency/100kg,41,Legs,Selling price
AT,Austria,10/10/2022,16/10/2022,€349.29,national currency/100kg,41,Whole broiler (65%),Selling price
AT,Austria,10/10/2022,16/10/2022,€934.95,national currency/100kg,41,Breast Fillet,Selling price
AT,Austria,03/10/2022,09/10/2022,€941.65,national currency/100kg,40,Breast Fillet,Selling price
AT,Austria,03/10/2022,09/10/2022,€355.16,national currency/100kg,40,Whole broiler (65%),Selling price
AT,Austria,03/10/2022,09/10/2022,€498.78,national currency/100kg,40,Legs,Selling price
AT,Austria,26/09/2022,02/10/2022,€409.69,national currency/100kg,39,Legs,Selling price
AT,Austria,26/09/2022,02/10/2022,€908.77,national currency/100kg,39,Breast Fillet,Selling price
AT,Austria,26/09/2022,02/10/2022,€363.51,national currency/100kg,39,Whole broiler (65%),Selling price
AT,Austria,19/09/2022,25/09/2022,€488.07,national currency/100kg,38,Legs,Selling price
AT,Austria,19/09/2022,25/09/2022,€913.49,national currency/100kg,38,Breast Fillet,Selling price
AT,Austria,19/09/2022,25/09/2022,€367.50,national currency/100kg,38,Whole broiler (65%),Selling price
AT,Austria,12/09/2022,18/09/2022,€462.74,national currency/100kg,37,Legs,Selling price
AT,Austria,12/09/2022,18/09/2022,€897.79,national currency/100kg,37,Breast Fillet,Selling price
AT,Austria,12/09/2022,18/09/2022,€368.91,national currency/100kg,37,Whole broiler (65%),Selling price
AT,Austria,05/09/2022,11/09/2022,€364.34,national currency/100kg,36,Whole broiler (65%),Selling price
AT,Austria,05/09/2022,11/09/2022,€902.26,national currency/100kg,36,Breast Fillet,Selling price
AT,Austria,05/09/2022,11/09/2022,€495.15,national currency/100kg,36,Legs,Selling price
AT,Austria,29/08/2022,04/09/2022,€416.53,national currency/100kg,35,Legs,Selling price
AT,Austria,29/08/2022,04/09/2022,€362.45,national currency/100kg,35,Whole broiler (65%),Selling price
AT,Austria,29/08/2022,04/09/2022,€894.68,national currency/100kg,35,Breast Fillet,Selling price
AT,Austria,22/08/2022,28/08/2022,€445.72,national currency/100kg,34,Legs,Selling price
AT,Austria,22/08/2022,28/08/2022,€934.91,national currency/100kg,34,Breast Fillet,Selling price
AT,Austria,22/08/2022,28/08/2022,€346.69,national currency/100kg,34,Whole broiler (65%),Selling price
AT,Austria,15/08/2022,21/08/2022,€395.24,national currency/100kg,33,Legs,Selling price
AT,Austria,15/08/2022,21/08/2022,€892.33,national currency/100kg,33,Breast Fillet,Selling price
AT,Austria,15/08/2022,21/08/2022,€362.10,national currency/100kg,33,Whole broiler (65%),Selling price
AT,Austria,08/08/2022,14/08/2022,€899.57,national currency/100kg,32,Breast Fillet,Selling price
AT,Austria,08/08/2022,14/08/2022,€465.14,national currency/100kg,32,Legs,Selling price
AT,Austria,08/08/2022,14/08/2022,€360.88,national currency/100kg,32,Whole broiler (65%),Selling price
AT,Austria,01/08/2022,07/08/2022,€914.10,national currency/100kg,31,Breast Fillet,Selling price
AT,Austria,01/08/2022,07/08/2022,€447.15,national currency/100kg,31,Legs,Selling price
AT,Austria,01/08/2022,07/08/2022,€359.45,national currency/100kg,31,Whole broiler (65%),Selling price
AT,Austria,25/07/2022,31/07/2022,€425.49,national currency/100kg,30,Legs,Selling price
AT,Austria,25/07/2022,31/07/2022,€358.82,national currency/100kg,30,Whole broiler (65%),Selling price
AT,Austria,25/07/2022,31/07/2022,€912.32,national currency/100kg,30,Breast Fillet,Selling price
AT,Austria,18/07/2022,24/07/2022,€889.90,national currency/100kg,29,Breast Fillet,Selling price
AT,Austria,18/07/2022,24/07/2022,€365.97,national currency/100kg,29,Legs,Selling price
AT,Austria,18/07/2022,24/07/2022,€353.13,national currency/100kg,29,Whole broiler (65%),Selling price
AT,Austria,11/07/2022,17/07/2022,€404.53,national currency/100kg,28,Legs,Selling price
AT,Austria,11/07/2022,17/07/2022,€362.82,national currency/100kg,28,Whole broiler (65%),Selling price
AT,Austria,11/07/2022,17/07/2022,€905.61,national currency/100kg,28,Breast Fillet,Selling price
AT,Austria,04/07/2022,10/07/2022,€365.77,national currency/100kg,27,Whole broiler (65%),Selling price
AT,Austria,04/07/2022,10/07/2022,€913.66,national currency/100kg,27,Breast Fillet,Selling price
AT,Austria,04/07/2022,10/07/2022,€488.95,national currency/100kg,27,Legs,Selling price
AT,Austria,27/06/2022,03/07/2022,€893.37,national currency/100kg,26,Breast Fillet,Selling price
AT,Austria,27/06/2022,03/07/2022,€354.17,national currency/100kg,26,Whole broiler (65%),Selling price
AT,Austria,27/06/2022,03/07/2022,€491.49,national currency/100kg,26,Legs,Selling price
AT,Austria,20/06/2022,26/06/2022,€488.32,national currency/100kg,25,Legs,Selling price
AT,Austria,20/06/2022,26/06/2022,€893.08,national currency/100kg,25,Breast Fillet,Selling price
AT,Austria,20/06/2022,26/06/2022,€352.50,national currency/100kg,25,Whole broiler (65%),Selling price
AT,Austria,13/06/2022,19/06/2022,€353.29,national currency/100kg,24,Whole broiler (65%),Selling price
AT,Austria,13/06/2022,19/06/2022,€409.33,national currency/100kg,24,Legs,Selling price
AT,Austria,13/06/2022,19/06/2022,€898.53,national currency/100kg,24,Breast Fillet,Selling price
AT,Austria,06/06/2022,12/06/2022,€457.08,national currency/100kg,23,Legs,Selling price
AT,Austria,06/06/2022,12/06/2022,€349.19,national currency/100kg,23,Whole broiler (65%),Selling price
AT,Austria,06/06/2022,12/06/2022,€864.46,national currency/100kg,23,Breast Fillet,Selling price
AT,Austria,30/05/2022,05/06/2022,€454.78,national currency/100kg,22,Legs,Selling price
AT,Austria,30/05/2022,05/06/2022,€862.33,national currency/100kg,22,Breast Fillet,Selling price
AT,Austria,30/05/2022,05/06/2022,€363.31,national currency/100kg,22,Whole broiler (65%),Selling price
AT,Austria,23/05/2022,29/05/2022,€473.23,national currency/100kg,21,Legs,Selling price
AT,Austria,23/05/2022,29/05/2022,€344.60,national currency/100kg,21,Whole broiler (65%),Selling price
