beginDate,endDate,price,unit,farmingMethod,marketingYear,weekNumber,memberStateCode,memberStateName
20/03/2023,26/03/2023,€338.30,€/100Kg,Free range,2023,12,AT,Austria
20/03/2023,26/03/2023,€524.38,€/100Kg,Organic,2023,12,AT,Austria
13/03/2023,19/03/2023,€525.44,€/100Kg,Organic,2023,11,AT,Austria
13/03/2023,19/03/2023,€273.11,€/100Kg,Barn,2023,11,AT,Austria
13/03/2023,19/03/2023,€336.23,€/100Kg,Free range,2023,11,AT,Austria
06/03/2023,12/03/2023,€334.74,€/100Kg,Free range,2023,10,AT,Austria
06/03/2023,12/03/2023,€523.45,€/100Kg,Organic,2023,10,AT,Austria
06/03/2023,12/03/2023,€271.96,€/100Kg,Barn,2023,10,AT,Austria
27/02/2023,05/03/2023,€527.82,€/100Kg,Organic,2023,9,AT,Austria
27/02/2023,05/03/2023,€335.94,€/100Kg,Free range,2023,9,AT,Austria
27/02/2023,05/03/2023,€271.15,€/100Kg,Barn,2023,9,AT,Austria
20/02/2023,26/02/2023,€271.46,€/100Kg,Barn,2023,8,AT,Austria
20/02/2023,26/02/2023,€529.96,€/100Kg,Organic,2023,8,AT,Austria
20/02/2023,26/02/2023,€335.59,€/100Kg,Free range,2023,8,AT,Austria
13/02/2023,19/02/2023,€528.32,€/100Kg,Organic,2023,7,AT,Austria
13/02/2023,19/02/2023,€269.57,€/100Kg,Barn,2023,7,AT,Austria
13/02/2023,19/02/2023,€335.46,€/100Kg,Free range,2023,7,AT,Austria
06/02/2023,12/02/2023,€525.35,€/100Kg,Organic,2023,6,AT,Austria
06/02/2023,12/02/2023,€272.60,€/100Kg,Barn,2023,6,AT,Austria
06/02/2023,12/02/2023,€335.27,€/100Kg,Free range,2023,6,AT,Austria
30/01/2023,05/02/2023,€270.64,€/100Kg,Barn,2023,5,AT,Austria
30/01/2023,05/02/2023,€334.47,€/100Kg,Free range,2023,5,AT,Austria
30/01/2023,05/02/2023,€530.00,€/100Kg,Organic,2023,5,AT,Austria
23/01/2023,29/01/2023,€270.87,€/100Kg,Barn,2023,4,AT,Austria
23/01/2023,29/01/2023,€334.57,€/100Kg,Free range,2023,4,AT,Austria
23/01/2023,29/01/2023,€528.59,€/100Kg,Organic,2023,4,AT,Austria
16/01/2023,22/01/2023,€528.05,€/100Kg,Organic,2023,3,AT,Austria
16/01/2023,22/01/2023,€270.11,€/100Kg,Barn,2023,3,AT,Austria
16/01/2023,22/01/2023,€336.10,€/100Kg,Free range,2023,3,AT,Austria
09/01/2023,15/01/2023,€528.68,€/100Kg,Organic,2023,2,AT,Austria
09/01/2023,15/01/2023,€271.95,€/100Kg,Barn,2023,2,AT,Austria
09/01/2023,15/01/2023,€335.64,€/100Kg,Free range,2023,2,AT,Austria
02/01/2023,08/01/2023,€274.44,€/100Kg,Barn,2023,1,AT,Austria
02/01/2023,08/01/2023,€335.14,€/100Kg,Free range,2023,1,AT,Austria
02/01/2023,08/01/2023,€531.91,€/100Kg,Organic,2023,1,AT,Austria
26/12/2022,01/01/2023,€338.31,€/100Kg,Free range,2023,0,AT,Austria
26/12/2022,01/01/2023,€533.52,€/100Kg,Organic,2023,0,AT,Austria
26/12/2022,01/01/2023,€338.31,€/100Kg,Free range,2022,52,AT,Austria
26/12/2022,01/01/2023,€272.06,€/100Kg,Barn,2023,0,AT,Austria
26/12/2022,01/01/2023,€533.52,€/100Kg,Organic,2022,52,AT,Austria
26/12/2022,01/01/2023,€272.06,€/100Kg,Barn,2022,52,AT,Austria
19/12/2022,25/12/2022,€528.23,€/100Kg,Organic,2022,51,AT,Austria
19/12/2022,25/12/2022,€338.41,€/100Kg,Free range,2022,51,AT,Austria
19/12/2022,25/12/2022,€272.52,€/100Kg,Barn,2022,51,AT,Austria
12/12/2022,18/12/2022,€270.30,€/100Kg,Barn,2022,50,AT,Austria
12/12/2022,18/12/2022,€337.08,€/100Kg,Free range,2022,50,AT,Austria
12/12/2022,18/12/2022,€530.63,€/100Kg,Organic,2022,50,AT,Austria
05/12/2022,11/12/2022,€531.01,€/100Kg,Organic,2022,49,AT,Austria
05/12/2022,11/12/2022,€337.03,€/100Kg,Free range,2022,49,AT,Austria
05/12/2022,11/12/2022,€272.23,€/100Kg,Barn,2022,49,AT,Austria
28/11/2022,04/12/2022,€270.64,€/100Kg,Barn,2022,48,AT,Austria
28/11/2022,04/12/2022,€528.95,€/100Kg,Organic,2022,48,AT,Austria
28/11/2022,04/12/2022,€337.78,€/100Kg,Free range,2022,48,AT,Austria
21/11/2022,27/11/2022,€340.69,€/100Kg,Free range,2022,47,AT,Austria
21/11/2022,27/11/2022,€528.73,€/100Kg,Organic,2022,47,AT,Austria
21/11/2022,27/11/2022,€272.36,€/100Kg,Barn,2022,47,AT,Austria
14/11/2022,20/11/2022,€527.87,€/100Kg,Organic,2022,46,AT,Austria
14/11/2022,20/11/2022,€342.82,€/100Kg,Free range,2022,46,AT,Austria
14/11/2022,20/11/2022,€271.41,€/100Kg,Barn,2022,46,AT,Austria
07/11/2022,13/11/2022,€527.06,€/100Kg,Organic,2022,45,AT,Austria
07/11/2022,13/11/2022,€338.93,€/100Kg,Free range,2022,45,AT,Austria
07/11/2022,13/11/2022,€270.78,€/100Kg,Barn,2022,45,AT,Austria
31/10/2022,06/11/2022,€339.34,€/100Kg,Free range,2022,44,AT,Austria
31/10/2022,06/11/2022,€270.98,€/100Kg,Barn,2022,44,AT,Austria
31/10/2022,06/11/2022,€530.37,€/100Kg,Organic,2022,44,AT,Austria
24/10/2022,30/10/2022,€271.72,€/100Kg,Barn,2022,43,AT,Austria
24/10/2022,30/10/2022,€337.89,€/100Kg,Free range,2022,43,AT,Austria
24/10/2022,30/10/2022,€524.21,€/100Kg,Organic,2022,43,AT,Austria
17/10/2022,23/10/2022,€521.39,€/100Kg,Organic,2022,42,AT,Austria
17/10/2022,23/10/2022,€276.39,€/100Kg,Barn,2022,42,AT,Austria
17/10/2022,23/10/2022,€339.12,€/100Kg,Free range,2022,42,AT,Austria
10/10/2022,16/10/2022,€334.51,€/100Kg,Free range,2022,41,AT,Austria
10/10/2022,16/10/2022,€525.23,€/100Kg,Organic,2022,41,AT,Austria
10/10/2022,16/10/2022,€268.98,€/100Kg,Barn,2022,41,AT,Austria
03/10/2022,09/10/2022,€336.02,€/100Kg,Free range,2022,40,AT,Austria
03/10/2022,09/10/2022,€530.83,€/100Kg,Organic,2022,40,AT,Austria
03/10/2022,09/10/2022,€273.10,€/100Kg,Barn,2022,40,AT,Austria
26/09/2022,02/10/2022,€272.98,€/100Kg,Barn,2022,39,AT,Austria
26/09/2022,02/10/2022,€337.70,€/100Kg,Free range,2022,39,AT,Austria
26/09/2022,02/10/2022,€527.67,€/100Kg,Organic,2022,39,AT,Austria
19/09/2022,25/09/2022,€273.63,€/100Kg,Barn,2022,38,AT,Austria
19/09/2022,25/09/2022,€338.60,€/100Kg,Free range,2022,38,AT,Austria
19/09/2022,25/09/2022,€523.70,€/100Kg,Organic,2022,38,AT,Austria
12/09/2022,18/09/2022,€526.47,€/100Kg,Organic,2022,37,AT,Austria
12/09/2022,18/09/2022,€272.67,€/100Kg,Barn,2022,37,AT,Austria
12/09/2022,18/09/2022,€338.83,€/100Kg,Free range,2022,37,AT,Austria
05/09/2022,11/09/2022,€273.91,€/100Kg,Barn,2022,36,AT,Austria
05/09/2022,11/09/2022,€334.51,€/100Kg,Free range,2022,36,AT,Austria
05/09/2022,11/09/2022,€523.03,€/100Kg,Organic,2022,36,AT,Austria
29/08/2022,04/09/2022,€273.33,€/100Kg,Barn,2022,35,AT,Austria
29/08/2022,04/09/2022,€341.14,€/100Kg,Free range,2022,35,AT,Austria
29/08/2022,04/09/2022,€529.57,€/100Kg,Organic,2022,35,AT,Austria
22/08/2022,28/08/2022,€343.11,€/100Kg,Free range,2022,34,AT,Austria
22/08/2022,28/08/2022,€525.03,€/100Kg,Organic,2022,34,AT,Austria
22/08/2022,28/08/2022,€270.49,€/100Kg,Barn,2022,34,AT,Austria
15/08/2022,21/08/2022,€528.72,€/100Kg,Organic,2022,33,AT,Austria
15/08/2022,21/08/2022,€275.68,€/100Kg,Barn,2022,33,AT,Austria
15/08/2022,21/08/2022,€343.52,€/100Kg,Free range,2022,33,AT,Austria
08/08/2022,14/08/2022,€338.68,€/100Kg,Free range,2022,32,AT,Austria
08/08/2022,14/08/2022,€526.35,€/100Kg,Organic,2022,32,AT,Austria
08/08/2022,14/08/2022,€270.47,€/100Kg,Barn,2022,32,AT,Austria
01/08/2022,07/08/2022,€527.62,€/100Kg,Organic,2022,31,AT,Austria
01/08/2022,07/08/2022,€332.74,€/100Kg,Free range,2022,31,AT,Austria
01/08/2022,07/08/2022,€272.64,€/100Kg,Barn,2022,31,AT,Austria
25/07/2022,31/07/2022,€336.00,€/100Kg,Free range,2022,30,AT,Austria
25/07/2022,31/07/2022,€269.87,€/100Kg,Barn,2022,30,AT,Austria
25/07/2022,31/07/2022,€530.98,€/100Kg,Organic,2022,30,AT,Austria
18/07/2022,24/07/2022,€528.42,€/100Kg,Organic,2022,29,AT,Austria
18/07/2022,24/07/2022,€336.20,€/100Kg,Free range,2022,29,AT,Austria
18/07/2022,24/07/2022,€266.77,€/100Kg,Barn,2022,29,AT,Austria
11/07/2022,17/07/2022,€268.25,€/100Kg,Barn,2022,28,AT,Austria
11/07/2022,17/07/2022,€340.09,€/100Kg,Free range,2022,28,AT,Austria
11/07/2022,17/07/2022,€523.33,€/100Kg,Organic,2022,28,AT,Austria
04/07/2022,10/07/2022,€520.45,€/100Kg,Organic,2022,27,AT,Austria
04/07/2022,10/07/2022,€338.52,€/100Kg,Free range,2022,27,AT,Austria
04/07/2022,10/07/2022,€267.02,€/100Kg,Barn,2022,27,AT,Austria
27/06/2022,03/07/2022,€266.27,€/100Kg,Barn,2022,26,AT,Austria
27/06/2022,03/07/2022,€521.67,€/100Kg,Organic,2022,26,AT,Austria
27/06/2022,03/07/2022,€338.81,€/100Kg,Free range,2022,26,AT,Austria
20/06/2022,26/06/2022,€522.65,€/100Kg,Organic,2022,25,AT,Austria
20/06/2022,26/06/2022,€266.63,€/100Kg,Barn,2022,25,AT,Austria
20/06/2022,26/06/2022,€341.67,€/100Kg,Free range,2022,25,AT,Austria
13/06/2022,19/06/2022,€337.10,€/100Kg,Free range,2022,24,AT,Austria
13/06/2022,19/06/2022,€267.77,€/100Kg,Barn,2022,24,AT,Austria
13/06/2022,19/06/2022,€525.39,€/100Kg,Organic,2022,24,AT,Austria
06/06/2022,12/06/2022,€339.92,€/100Kg,Free range,2022,23,AT,Austria
06/06/2022,12/06/2022,€524.77,€/100Kg,Organic,2022,23,AT,Austria
06/06/2022,12/06/2022,€268.27,€/100Kg,Barn,2022,23,AT,Austria
30/05/2022,05/06/2022,€334.30,€/100Kg,Free range,2022,22,AT,Austria
30/05/2022,05/06/2022,€523.04,€/100Kg,Organic,2022,22,AT,Austria
30/05/2022,05/06/2022,€273.06,€/100Kg,Barn,2022,22,AT,Austria
23/05/2022,29/05/2022,€339.70,€/100Kg,Free range,2022,21,AT,Austria
23/05/2022,29/05/2022,€523.94,€/100Kg,Organic,2022,21,AT,Austria
23/05/2022,29/05/2022,€269.38,€/100Kg,Barn,2022,21,AT,Austria
16/05/2022,22/05/2022,€335.33,€/100Kg,Free range,2022,20,AT,Austria
16/05/2022,22/05/2022,€267.92,€/100Kg,Barn,2022,20,AT,Austria
16/05/2022,22/05/2022,€518.77,€/100Kg,Organic,2022,20,AT,Austria
09/05/2022,15/05/2022,€521.62,€/100Kg,Organic,2022,19,AT,Austria
09/05/2022,15/05/2022,€269.87,€/100Kg,Barn,2022,19,AT,Austria
09/05/2022,15/05/2022,€337.58,€/100Kg,Free range,2022,19,AT,Austria
02/05/2022,08/05/2022,€336.17,€/100Kg,Free range,2022,18,AT,Austria
02/05/2022,08/05/2022,€520.47,€/100Kg,Organic,2022,18,AT,Austria
02/05/2022,08/05/2022,€265.34,€/100Kg,Barn,2022,18,AT,Austria
25/04/2022,01/05/2022,€518.51,€/100Kg,Organic,2022,17,AT,Austria
25/04/2022,01/05/2022,€331.11,€/100Kg,Free range,2022,17,AT,Austria
25/04/2022,01/05/2022,€268.52,€/100Kg,Barn,2022,17,AT,Austria
18/04/2022,24/04/2022,€259.76,€/100Kg,Barn,2022,16,AT,Austria
18/04/2022,24/04/2022,€337.13,€/100Kg,Free range,2022,16,AT,Austria
18/04/2022,24/04/2022,€516.19,€/100Kg,Organic,2022,16,AT,Austria
11/04/2022,17/04/2022,€333.09,€/100Kg,Free range,2022,15,AT,Austria
11/04/2022,17/04/2022,€261.79,€/100Kg,Barn,2022,15,AT,Austria
11/04/2022,17/04/2022,€500.57,€/100Kg,Organic,2022,15,AT,Austria
04/04/2022,10/04/2022,€254.21,€/100Kg,Barn,2022,14,AT,Austria
04/04/2022,10/04/2022,€321.43,€/100Kg,Free range,2022,14,AT,Austria
04/04/2022,10/04/2022,€486.51,€/100Kg,Organic,2022,14,AT,Austria
28/03/2022,03/04/2022,€473.33,€/100Kg,Organic,2022,13,AT,Austria
28/03/2022,03/04/2022,€238.81,€/100Kg,Barn,2022,13,AT,Austria
28/03/2022,03/04/2022,€308.69,€/100Kg,Free range,2022,13,AT,Austria
21/03/2022,27/03/2022,€272.53,€/100Kg,Free range,2022,12,AT,Austria
21/03/2022,27/03/2022,€213.72,€/100Kg,Barn,2022,12,AT,Austria
21/03/2022,27/03/2022,€469.03,€/100Kg,Organic,2022,12,AT,Austria
14/03/2022,20/03/2022,€261.88,€/100Kg,Free range,2022,11,AT,Austria
14/03/2022,20/03/2022,€460.69,€/100Kg,Organic,2022,11,AT,Austria
14/03/2022,20/03/2022,€205.71,€/100Kg,Barn,2022,11,AT,Austria
07/03/2022,13/03/2022,€206.93,€/100Kg,Barn,2022,10,AT,Austria
07/03/2022,13/03/2022,€464.13,€/100Kg,Organic,2022,10,AT,Austria
07/03/2022,13/03/2022,€261.96,€/100Kg,Free range,2022,10,AT,Austria
28/02/2022,06/03/2022,€259.52,€/100Kg,Free range,2022,9,AT,Austria
28/02/2022,06/03/2022,€208.25,€/100Kg,Barn,2022,9,AT,Austria
28/02/2022,06/03/2022,€464.23,€/100Kg,Organic,2022,9,AT,Austria
21/02/2022,27/02/2022,€457.82,€/100Kg,Organic,2022,8,AT,Austria
21/02/2022,27/02/2022,€261.12,€/100Kg,Free range,2022,8,AT,Austria
21/02/2022,27/02/2022,€202.22,€/100Kg,Barn,2022,8,AT,Austria
14/02/2022,20/02/2022,€261.01,€/100Kg,Free range,2022,7,AT,Austria
14/02/2022,20/02/2022,€201.74,€/100Kg,Barn,2022,7,AT,Austria
14/02/2022,20/02/2022,€461.77,€/100Kg,Organic,2022,7,AT,Austria
07/02/2022,13/02/2022,€459.16,€/100Kg,Organic,2022,6,AT,Austria
07/02/2022,13/02/2022,€260.72,€/100Kg,Free range,2022,6,AT,Austria
07/02/2022,13/02/2022,€205.02,€/100Kg,Barn,2022,6,AT,Austria
31/01/2022,06/02/2022,€260.39,€/100Kg,Free range,2022,5,AT,Austria
31/01/2022,06/02/2022,€454.86,€/100Kg,Organic,2022,5,AT,Austria
31/01/2022,06/02/2022,€204.62,€/100Kg,Barn,2022,5,AT,Austria
24/01/2022,30/01/2022,€258.77,€/100Kg,Free range,2022,4,AT,Austria
24/01/2022,30/01/2022,€202.77,€/100Kg,Barn,2022,4,AT,Austria
24/01/2022,30/01/2022,€454.19,€/100Kg,Organic,2022,4,AT,Austria
17/01/2022,23/01/2022,€259.27,€/100Kg,Free range,2022,3,AT,Austria
17/01/2022,23/01/2022,€204.34,€/100Kg,Barn,2022,3,AT,Austria
17/01/2022,23/01/2022,€454.44,€/100Kg,Organic,2022,3,AT,Austria
10/01/2022,16/01/2022,€452.17,€/100Kg,Organic,2022,2,AT,Austria
10/01/2022,16/01/2022,€259.78,€/100Kg,Free range,2022,2,AT,Austria
10/01/2022,16/01/2022,€205.67,€/100Kg,Barn,2022,2,AT,Austria
03/01/2022,09/01/2022,€206.66,€/100Kg,Barn,2022,1,AT,Austria
03/01/2022,09/01/2022,€458.28,€/100Kg,Organic,2022,1,AT,Austria
03/01/2022,09/01/2022,€259.77,€/100Kg,Free range,2022,1,AT,Austria
27/12/2021,02/01/2022,€449.25,€/100Kg,Organic,2022,0,AT,Austria
27/12/2021,02/01/2022,€262.77,€/100Kg,Free range,2021,52,AT,Austria
27/12/2021,02/01/2022,€207.50,€/100Kg,Barn,2021,52,AT,Austria
27/12/2021,02/01/2022,€449.25,€/100Kg,Organic,2021,52,AT,Austria
27/12/2021,02/01/2022,€262.77,€/100Kg,Free range,2022,0,AT,Austria
27/12/2021,02/01/2022,€207.50,€/100Kg,Barn,2022,0,AT,Austria
20/12/2021,26/12/2021,€201.91,€/100Kg,Barn,2021,51,AT,Austria
20/12/2021,26/12/2021,€451.71,€/100Kg,Organic,2021,51,AT,Austria
20/12/2021,26/12/2021,€252.74,€/100Kg,Free range,2021,51,AT,Austria
13/12/2021,19/12/2021,€446.88,€/100Kg,Organic,2021,50,AT,Austria
13/12/2021,19/12/2021,€253.87,€/100Kg,Free range,2021,50,AT,Austria
13/12/2021,19/12/2021,€201.73,€/100Kg,Barn,2021,50,AT,Austria
06/12/2021,12/12/2021,€202.45,€/100Kg,Barn,2021,49,AT,Austria
06/12/2021,12/12/2021,€252.43,€/100Kg,Free range,2021,49,AT,Austria
06/12/2021,12/12/2021,€452.61,€/100Kg,Organic,2021,49,AT,Austria
29/11/2021,05/12/2021,€450.33,€/100Kg,Organic,2021,48,AT,Austria
29/11/2021,05/12/2021,€255.05,€/100Kg,Free range,2021,48,AT,Austria
29/11/2021,05/12/2021,€202.42,€/100Kg,Barn,2021,48,AT,Austria
22/11/2021,28/11/2021,€203.21,€/100Kg,Barn,2021,47,AT,Austria
22/11/2021,28/11/2021,€255.32,€/100Kg,Free range,2021,47,AT,Austria
22/11/2021,28/11/2021,€452.25,€/100Kg,Organic,2021,47,AT,Austria
15/11/2021,21/11/2021,€254.79,€/100Kg,Free range,2021,46,AT,Austria
15/11/2021,21/11/2021,€201.09,€/100Kg,Barn,2021,46,AT,Austria
15/11/2021,21/11/2021,€450.31,€/100Kg,Organic,2021,46,AT,Austria
08/11/2021,14/11/2021,€202.45,€/100Kg,Barn,2021,45,AT,Austria
08/11/2021,14/11/2021,€254.14,€/100Kg,Free range,2021,45,AT,Austria
08/11/2021,14/11/2021,€451.46,€/100Kg,Organic,2021,45,AT,Austria
01/11/2021,07/11/2021,€198.26,€/100Kg,Barn,2021,44,AT,Austria
01/11/2021,07/11/2021,€255.22,€/100Kg,Free range,2021,44,AT,Austria
01/11/2021,07/11/2021,€454.94,€/100Kg,Organic,2021,44,AT,Austria
25/10/2021,31/10/2021,€255.22,€/100Kg,Free range,2021,43,AT,Austria
25/10/2021,31/10/2021,€200.86,€/100Kg,Barn,2021,43,AT,Austria
25/10/2021,31/10/2021,€448.45,€/100Kg,Organic,2021,43,AT,Austria
18/10/2021,24/10/2021,€198.14,€/100Kg,Barn,2021,42,AT,Austria
18/10/2021,24/10/2021,€447.85,€/100Kg,Organic,2021,42,AT,Austria
18/10/2021,24/10/2021,€254.43,€/100Kg,Free range,2021,42,AT,Austria
11/10/2021,17/10/2021,€253.91,€/100Kg,Free range,2021,41,AT,Austria
11/10/2021,17/10/2021,€452.08,€/100Kg,Organic,2021,41,AT,Austria
11/10/2021,17/10/2021,€193.24,€/100Kg,Barn,2021,41,AT,Austria
04/10/2021,10/10/2021,€451.15,€/100Kg,Organic,2021,40,AT,Austria
04/10/2021,10/10/2021,€201.34,€/100Kg,Barn,2021,40,AT,Austria
04/10/2021,10/10/2021,€254.17,€/100Kg,Free range,2021,40,AT,Austria
27/09/2021,03/10/2021,€198.30,€/100Kg,Barn,2021,39,AT,Austria
27/09/2021,03/10/2021,€450.68,€/100Kg,Organic,2021,39,AT,Austria
27/09/2021,03/10/2021,€252.04,€/100Kg,Free range,2021,39,AT,Austria
20/09/2021,26/09/2021,€451.74,€/100Kg,Organic,2021,38,AT,Austria
20/09/2021,26/09/2021,€255.64,€/100Kg,Free range,2021,38,AT,Austria
20/09/2021,26/09/2021,€198.07,€/100Kg,Barn,2021,38,AT,Austria
13/09/2021,19/09/2021,€199.62,€/100Kg,Barn,2021,37,AT,Austria
13/09/2021,19/09/2021,€258.79,€/100Kg,Free range,2021,37,AT,Austria
13/09/2021,19/09/2021,€449.57,€/100Kg,Organic,2021,37,AT,Austria
06/09/2021,12/09/2021,€199.49,€/100Kg,Barn,2021,36,AT,Austria
06/09/2021,12/09/2021,€253.94,€/100Kg,Free range,2021,36,AT,Austria
06/09/2021,12/09/2021,€445.31,€/100Kg,Organic,2021,36,AT,Austria
30/08/2021,05/09/2021,€199.06,€/100Kg,Barn,2021,35,AT,Austria
30/08/2021,05/09/2021,€249.67,€/100Kg,Free range,2021,35,AT,Austria
30/08/2021,05/09/2021,€457.76,€/100Kg,Organic,2021,35,AT,Austria
23/08/2021,29/08/2021,€193.77,€/100Kg,Barn,2021,34,AT,Austria
23/08/2021,29/08/2021,€450.27,€/100Kg,Organic,2021,34,AT,Austria
23/08/2021,29/08/2021,€248.56,€/100Kg,Free range,2021,34,AT,Austria
16/08/2021,22/08/2021,€247.38,€/100Kg,Free range,2021,33,AT,Austria
16/08/2021,22/08/2021,€191.82,€/100Kg,Barn,2021,33,AT,Austria
16/08/2021,22/08/2021,€448.49,€/100Kg,Organic,2021,33,AT,Austria
09/08/2021,15/08/2021,€186.05,€/100Kg,Barn,2021,32,AT,Austria
09/08/2021,15/08/2021,€445.17,€/100Kg,Organic,2021,32,AT,Austria
09/08/2021,15/08/2021,€244.12,€/100Kg,Free range,2021,32,AT,Austria
02/08/2021,08/08/2021,€446.40,€/100Kg,Organic,2021,31,AT,Austria
02/08/2021,08/08/2021,€190.28,€/100Kg,Barn,2021,31,AT,Austria
02/08/2021,08/08/2021,€247.40,€/100Kg,Free range,2021,31,AT,Austria
26/07/2021,01/08/2021,€447.31,€/100Kg,Organic,2021,30,AT,Austria
26/07/2021,01/08/2021,€246.87,€/100Kg,Free range,2021,30,AT,Austria
26/07/2021,01/08/2021,€191.80,€/100Kg,Barn,2021,30,AT,Austria
19/07/2021,25/07/2021,€446.08,€/100Kg,Organic,2021,29,AT,Austria
19/07/2021,25/07/2021,€246.33,€/100Kg,Free range,2021,29,AT,Austria
19/07/2021,25/07/2021,€190.67,€/100Kg,Barn,2021,29,AT,Austria
12/07/2021,18/07/2021,€244.72,€/100Kg,Free range,2021,28,AT,Austria
12/07/2021,18/07/2021,€187.76,€/100Kg,Barn,2021,28,AT,Austria
12/07/2021,18/07/2021,€443.70,€/100Kg,Organic,2021,28,AT,Austria
05/07/2021,11/07/2021,€440.17,€/100Kg,Organic,2021,27,AT,Austria
05/07/2021,11/07/2021,€238.03,€/100Kg,Free range,2021,27,AT,Austria
05/07/2021,11/07/2021,€190.85,€/100Kg,Barn,2021,27,AT,Austria
28/06/2021,04/07/2021,€245.98,€/100Kg,Free range,2021,26,AT,Austria
28/06/2021,04/07/2021,€444.53,€/100Kg,Organic,2021,26,AT,Austria
28/06/2021,04/07/2021,€192.57,€/100Kg,Barn,2021,26,AT,Austria
21/06/2021,27/06/2021,€187.72,€/100Kg,Barn,2021,25,AT,Austria
21/06/2021,27/06/2021,€446.45,€/100Kg,Organic,2021,25,AT,Austria
21/06/2021,27/06/2021,€245.19,€/100Kg,Free range,2021,25,AT,Austria
14/06/2021,20/06/2021,€189.57,€/100Kg,Barn,2021,24,AT,Austria
14/06/2021,20/06/2021,€245.63,€/100Kg,Free range,2021,24,AT,Austria
14/06/2021,20/06/2021,€444.62,€/100Kg,Organic,2021,24,AT,Austria
07/06/2021,13/06/2021,€192.72,€/100Kg,Barn,2021,23,AT,Austria
07/06/2021,13/06/2021,€248.22,€/100Kg,Free range,2021,23,AT,Austria
07/06/2021,13/06/2021,€446.02,€/100Kg,Organic,2021,23,AT,Austria
31/05/2021,06/06/2021,€187.99,€/100Kg,Barn,2021,22,AT,Austria
31/05/2021,06/06/2021,€243.18,€/100Kg,Free range,2021,22,AT,Austria
31/05/2021,06/06/2021,€449.51,€/100Kg,Organic,2021,22,AT,Austria
24/05/2021,30/05/2021,€245.18,€/100Kg,Free range,2021,21,AT,Austria
24/05/2021,30/05/2021,€187.46,€/100Kg,Barn,2021,21,AT,Austria
24/05/2021,30/05/2021,€448.03,€/100Kg,Organic,2021,21,AT,Austria
17/05/2021,23/05/2021,€447.11,€/100Kg,Organic,2021,20,AT,Austria
17/05/2021,23/05/2021,€186.26,€/100Kg,Barn,2021,20,AT,Austria
17/05/2021,23/05/2021,€243.15,€/100Kg,Free range,2021,20,AT,Austria
10/05/2021,16/05/2021,€189.39,€/100Kg,Barn,2021,19,AT,Austria
10/05/2021,16/05/2021,€243.23,€/100Kg,Free range,2021,19,AT,Austria
10/05/2021,16/05/2021,€447.41,€/100Kg,Organic,2021,19,AT,Austria
03/05/2021,09/05/2021,€244.83,€/100Kg,Free range,2021,18,AT,Austria
03/05/2021,09/05/2021,€441.73,€/100Kg,Organic,2021,18,AT,Austria
03/05/2021,09/05/2021,€186.23,€/100Kg,Barn,2021,18,AT,Austria
26/04/2021,02/05/2021,€247.67,€/100Kg,Free range,2021,17,AT,Austria
26/04/2021,02/05/2021,€446.40,€/100Kg,Organic,2021,17,AT,Austria
26/04/2021,02/05/2021,€190.95,€/100Kg,Barn,2021,17,AT,Austria
19/04/2021,25/04/2021,€450.26,€/100Kg,Organic,2021,16,AT,Austria
19/04/2021,25/04/2021,€247.62,€/100Kg,Free range,2021,16,AT,Austria
19/04/2021,25/04/2021,€190.48,€/100Kg,Barn,2021,16,AT,Austria
12/04/2021,18/04/2021,€446.53,€/100Kg,Organic,2021,15,AT,Austria
12/04/2021,18/04/2021,€190.48,€/100Kg,Barn,2021,15,AT,Austria
12/04/2021,18/04/2021,€247.76,€/100Kg,Free range,2021,15,AT,Austria
05/04/2021,11/04/2021,€444.83,€/100Kg,Organic,2021,14,AT,Austria
05/04/2021,11/04/2021,€250.03,€/100Kg,Free range,2021,14,AT,Austria
05/04/2021,11/04/2021,€190.10,€/100Kg,Barn,2021,14,AT,Austria
29/03/2021,04/04/2021,€246.60,€/100Kg,Free range,2021,13,AT,Austria
29/03/2021,04/04/2021,€191.83,€/100Kg,Barn,2021,13,AT,Austria
29/03/2021,04/04/2021,€431.63,€/100Kg,Organic,2021,13,AT,Austria
22/03/2021,28/03/2021,€245.32,€/100Kg,Free range,2021,12,AT,Austria
22/03/2021,28/03/2021,€191.44,€/100Kg,Barn,2021,12,AT,Austria
22/03/2021,28/03/2021,€424.85,€/100Kg,Organic,2021,12,AT,Austria
15/03/2021,21/03/2021,€246.66,€/100Kg,Free range,2021,11,AT,Austria
15/03/2021,21/03/2021,€427.99,€/100Kg,Organic,2021,11,AT,Austria
